fpr,tpr
0.43285024154589374,0.9090909090909091
0.4396135265700483,0.9090909090909091
0.4396135265700483,0.9117647058823529
0.442512077294686,0.9117647058823529
0.442512077294686,0.9197860962566845
0.4473429951690821,0.9197860962566845
0.4473429951690821,0.9224598930481284
0.44830917874396137,0.9224598930481284
0.44830917874396137,0.9251336898395722
0.4492753623188406,0.9278074866310161
0.45314009661835747,0.9278074866310161
0.45314009661835747,0.93048128342246
0.4608695652173913,0.93048128342246
0.4608695652173913,0.9331550802139037
0.4647342995169082,0.9331550802139037
0.4647342995169082,0.9358288770053476
0.47053140096618357,0.9358288770053476
0.47053140096618357,0.9385026737967914
0.47632850241545893,0.9385026737967914
0.47632850241545893,0.9411764705882353
0.4927536231884058,0.9411764705882353
0.4927536231884058,0.9438502673796791
0.5159420289855072,0.9438502673796791
0.5169082125603864,0.946524064171123
0.5256038647342995,0.946524064171123
0.527536231884058,0.946524064171123
0.5314009661835749,0.946524064171123
0.5314009661835749,0.9518716577540107
0.5362318840579711,0.9518716577540107
0.5362318840579711,0.9545454545454546
0.5410628019323671,0.9545454545454546
0.5410628019323671,0.9572192513368984
0.5449275362318841,0.9572192513368984
0.5449275362318841,0.9598930481283422
0.5478260869565217,0.9598930481283422
0.5507246376811594,0.9598930481283422
0.5729468599033817,0.9598930481283422
0.5729468599033817,0.9625668449197861
0.5739130434782609,0.9625668449197861
0.5739130434782609,0.9652406417112299
0.5797101449275363,0.9652406417112299
0.5797101449275363,0.9679144385026738
0.5864734299516908,0.9679144385026738
0.5884057971014492,0.9679144385026738
0.5884057971014492,0.9705882352941176
0.5893719806763285,0.9705882352941176
0.5922705314009662,0.9705882352941176
0.5961352657004831,0.9705882352941176
0.5961352657004831,0.9732620320855615
0.6154589371980677,0.9732620320855615
0.6154589371980677,0.9759358288770054
0.6193236714975845,0.9759358288770054
0.6193236714975845,0.9786096256684492
0.6318840579710145,0.9786096256684492
0.6318840579710145,0.9812834224598931
